Station,Year,max_temp,min_temp,humadity,Total Rainfall (mm),Cloud Coverage (Octs),Sunshine (Hours),Wind Speed (m/s),Amon_area,Amon_production,Aus_area,Aus_production,Jute_area,Jute_production
Bogra,2014,30.93333333,21.12666667,77.045,142.3333333,3.491666667,4.9075,1.280833333,184319,468936,57296,56120,36321,176883
Chandpur,2014,31.2075,21.97333333,80.01583333,147.8333333,3.739166667,4.7775,1.148333333,37006,70130,25344,22552,10718,42979
Chittagong,2014,30.22916667,22.31166667,77.95583333,287.5,3.204166667,5.810833333,3.2225,178154,477130,109163,110758,0,0
Chuadanga,2014,31.695,20.295,78.67,90.83333333,2.843333333,5.690833333,0.990833333,39193,108973,20873,22977,46567,253324
Comilla,2014,30.80416667,21.53,79.74916667,136.25,3.105,6.605833333,1.118333333,140452,326956,172392,189004,2572,8976
Cox's Bazar,2014,31.60416667,22.90166667,79.28583333,206.9166667,3.116666667,6.8275,1.363333333,72177,179658,5347,4747,0,0
Dhaka,2014,31.12833333,22.2225,70.255,116.5833333,3.464166667,5.285833333,1.025,16110,25676,1178,947,13773,52200
Dinajpur,2014,30.3075,20.115,78.34416667,116.5,3.154166667,5.498333333,0.915833333,247250,652120,57176,37392,22389,108139
Faridpur,2014,31.18583333,21.24833333,78.79583333,129.3333333,3.003333333,5.7375,0.996666667,64570,131451,18764,9272,176626,722400
Feni,2014,30.97916667,21.3575,80.09166667,209.1666667,3.39,5.993333333,1.234166667,67012,196532,33181,27035,0,0
Hatiya,2014,30.85666667,21.6125,84.94916667,260.6666667,3.213333333,6.479166667,0.839166667,,,,,,
Ishurdi,2014,31.23666667,20.22083333,77.9325,120,3.234166667,5.979166667,1.074166667,,,,,,
Jessore,2014,32.07,20.71583333,76.54333333,109.8333333,2.74,4.850833333,2.480833333,131698,317704,149043,105251,57912,296509
Khepupara,2014,31.37833333,22.04,80.58666667,156.4166667,2.853333333,6.634166667,1.921666667,,,,,,
Khulna,2014,31.79916667,21.86833333,78.60833333,121.75,3.140833333,6.1925,0.814166667,96915,250786,19414,17413,5175,22097
Kutubdia,2014,30.5525,22.66833333,80.49083333,246.6666667,3.4225,7.285833333,0.8,,,,,,
M. Court,2014,30.86166667,22.42083333,80.2625,234.4166667,3.535833333,5.866666667,1.8925,,,,,,
Madaripur,2014,31.1575,20.83833333,81.28,119.6666667,2.903333333,6.27,0.2825,22637,31882,5650,3341,62554,248339
Mongla,2014,31.37083333,22.32166667,80.6375,125.6666667,3.18,6.283333333,1.079166667,,,,,,
Mymensingh,2014,30.16583333,20.98,81.52583333,161.1666667,3.726666667,5.018333333,0.9675,256843,563878,30579,63482,,
Patuakhali,2014,31.63166667,21.92,82.77666667,169,3.3325,6.4825,0.988333333,202628,350174,53095,57826,0,0
Rajshahi,2014,31.71166667,20.42333333,78.74833333,99,3.1275,6.064166667,1.09,67750,189894,117246,103380,25397,139430
Rangamati,2014,31.82,20.84083333,77.10666667,160.25,2.938333333,7.01,0.743333333,9932,27076,14036,9968,0,0
Rangpur,2014,29.90833333,20.5125,78.37416667,132.5833333,3.785,5.884166667,1.0575,155464,426408,0,0,27260,144205
Sandwip,2014,30.80416667,21.83916667,81.76416667,289,3.233333333,6.485,0.783333333,,,,,,
Satkhira,2014,31.45166667,21.7625,77.76083333,108.1666667,2.8625,6.138333333,0.865,92020,273827,9763,5621,25986,118496
Sitakunda,2014,31.57166667,20.96666667,79.49333333,247,2.976666667,7.123333333,0.835833333,,,,,,
Srimongal,2014,31.28916667,19.4675,80.925,190.1666667,3.444166667,6.025833333,1.189166667,,,,,,
Syedpur,2014,30.6525,20.15333333,79.17333333,140.6666667,3.053333333,5.243333333,2.214166667,,,,,,
Sylhet,2014,31.45083333,20.79916667,77.04,281,4.143333333,6.1525,1.526666667,142111,356986,91034,100550,0,0
Tangail,2014,31.02333333,20.5225,78.3125,136.75,3.164166667,5.815833333,0.930833333,128834,259119,2905,2130,,
Teknaf,2014,30.85166667,22.15916667,80.3025,292.25,3.1225,7.194166667,1.534166667,,,,,,
Ambagan,2015,31.15833333,22.17166667,79.375,327.25,3.645,5.908333333,1.909166667,,,,,,
Barisal,2015,30.89,21.79583333,84.27333333,202.8333333,3.760833333,4.899166667,0.805833333,118821,230758,83188,49083,12885,47417
Bhola,2015,30.80583333,21.72333333,83.6425,220.75,3.361666667,4.778333333,0.6375,172207,393399,184434,100811,0,0
Bogra,2015,30.93666667,20.96833333,78.21416667,131.75,3.878333333,4.826666667,1.193333333,181297,480483,56081,52125,40639,191003
Chandpur,2015,31.25083333,21.9675,79.86833333,233.6666667,3.85,4.4075,0.956666667,42830,68192,29308,25969,11075,45518
Chittagong,2015,30.86583333,22.42666667,77.2625,309.4166667,3.751666667,6.476666667,3.1,176947,495198,108575,108026,0,0
Chuadanga,2015,31.44666667,20.91416667,80.3525,122.0833333,3.215,5.458333333,0.925833333,36526,101810,63034,70287,46012,239723
Comilla,2015,30.62166667,21.61166667,80.35166667,179.5833333,3.541666667,5.53,1.19,139208,292803,169961,172306,2817,11493
Cox's Bazar,2015,30.69083333,22.81916667,80.98,393,3.410833333,6.4,1.563333333,72507,188716,4405,4110,0,0
Dhaka,2015,30.8925,22.27083333,71.30166667,180.5,3.841666667,5.223333333,1.053333333,12852,27419,1711,1413,13670,58234
Dinajpur,2015,30.23833333,20.3925,79.19083333,163.75,3.533333333,5.275,0.920833333,249615,636936,12067,11216,21668,98589
Faridpur,2015,31.20416667,21.5425,80.07083333,152.25,3.490833333,5.2475,0.9225,51805,144737,16626,10599,178731,734584
Feni,2015,30.61333333,21.36,81.39583333,258.25,4.0575,5.348333333,1.17,66148,177615,29269,26338,0,0
Hatiya,2015,30.525,21.835,85.38833333,363.3333333,3.649166667,5.515,0.805833333,,,,,,
Ishurdi,2015,31.31833333,20.86583333,79.7625,132,3.2975,5.685,0.963333333,,,,,,
Jessore,2015,31.98416667,21.33,77.94833333,155.5833333,2.955833333,4.37,2.089166667,130588,338975,84690,96397,56809,296543
Khepupara,2015,31.23,22.1425,81.8775,262.5833333,3.234166667,5.515,1.431666667,,,,,,
Khulna,2015,31.56833333,22.28416667,80.73416667,193.0833333,3.598333333,5.88,1.08,100008,250580,8392,4525,4427,19877
Kutubdia,2015,30.06583333,22.67416667,79.61916667,354.4166667,4.099166667,6.3325,1.014166667,,,,,,
M. Court,2015,30.6275,22.43333333,81.4725,267.4166667,3.940833333,4.8925,1.620833333,,,,,,
Madaripur,2015,31.05166667,21.2225,81.90583333,156.4166667,3.066666667,5.456666667,0.59,24652,39225,3755,2031,61552,249901
Mongla,2015,31.31583333,22.7425,80.76083333,175.8333333,3.471666667,5.2875,1.081666667,,,,,,
Mymensingh,2015,29.985,21.02416667,82.2,173.6666667,4.006666667,4.7175,1.100833333,258549,636761,26570,62927,,
Patuakhali,2015,31.27333333,22.11583333,83.73833333,258.1666667,3.8375,5.609166667,1.154166667,203463,383024,144419,115113,0,0
Rajshahi,2015,31.68,20.8725,80.71416667,118.4166667,3.3925,5.279166667,1.203333333,68926,209258,96094,111467,27229,137234
Rangamati,2015,30.68166667,20.63583333,79.48833333,278.5,3.876666667,5.774545455,0.540833333,10076,28235,17241,11414,0,0
Rangpur,2015,29.67083333,20.69916667,80.0625,201.4166667,4.303333333,5.284166667,1.083333333,157415,435771,3275,3438,27455,139746
Sandwip,2015,30.6075,21.88333333,83.21333333,335.3333333,3.8075,5.654166667,0.781666667,,,,,,
Satkhira,2015,31.36666667,22.1625,79.20083333,149.3333333,3.2625,5.345833333,0.818333333,93244,282279,20051,20133,26008,129780
Sitakunda,2015,31.17916667,21.0675,80.65333333,317.5833333,3.489166667,6.1675,0.843333333,,,,,,
Srimongal,2015,30.93416667,19.4875,81.73666667,209.8333333,3.845833333,5.41,1.388333333,,,,,,
Syedpur,2015,30.4075,20.45916667,80.28333333,157.0833333,3.36,5.286666667,2.3525,,,,,,
Sylhet,2015,30.81416667,20.92083333,78.27666667,376.75,4.564166667,5.289166667,1.490833333,129311,279939,93589,98593,0,0
Tangail,2015,30.89666667,20.43666667,78.985,155.9166667,3.179166667,5.613333333,0.863333333,123861,277697,902,546,,
Teknaf,2015,30.58416667,22.2125,80.01833333,453.9166667,3.474166667,6.455833333,1.745833333,,,,,,
Ambagan,2017,31.245,22.38916667,82.24916667,327.0833333,3.6025,5.9925,2.291666667,,,,,,
Barisal,2017,31.16333333,21.85333333,85.11333333,218.6666667,3.703333333,5.66,1.2275,120137,240835,,,,
Bhola,2017,31.40083333,21.735,81.16,208.0833333,3.085833333,4.9675,0.925833333,183490,411372,75008,119328,,
Bogra,2017,30.78416667,21.79,78.37666667,180.25,3.9075,4.969166667,1.1525,181148,494235,,,,
Chandpur,2017,31.355,22.46333333,80.2575,250.5,3.9575,4.668333333,1.3675,37247,67890,9871,24569,,
Chittagong,2017,31.015,22.72,77.9375,312.5833333,3.686666667,6.6275,3.834166667,170728,475889,,,,
Chuadanga,2017,31.645,21.15,80.31916667,127.6666667,3.371666667,5.955,1.0275,36344,101387,27142,75607,,
Comilla,2017,30.26,21.9675,80.1475,264.9166667,3.698333333,5.76,1.38,135054,288796,,,,
Cox's Bazar,2017,30.8475,22.84333333,79.97916667,329.25,3.3575,6.621666667,2.150833333,76497,197967,1206,2886,,
Dhaka,2017,31.11166667,22.6475,73.91,241,4.053333333,5.145833333,0.979166667,17547,27671,655,1407,,
Dinajpur,2017,30.50666667,20.46583333,79.51916667,146,3.3875,5.455,0.820833333,253203,644047,5208,11577,,
Faridpur,2017,31.35416667,21.78166667,80.0075,176.4166667,3.386666667,5.5925,1.003333333,66209,155026,5485,7892,,
Feni,2017,30.9625,21.56666667,79.695,373,4.109166667,5.481666667,1.278333333,65952,176883,7524,14768,,
Hatiya,2017,30.615,22.02083333,86.47416667,352.9166667,3.4175,5.569166667,0.8025,,,,,,
Ishurdi,2017,31.33,21.28583333,79.94083333,149.9166667,3.633333333,5.775833333,1.019166667,,,,,,
Jessore,2017,32.15916667,21.42583333,77.665,181.5,2.944166667,4.385833333,2.309166667,123116,346090,,,,
Khepupara,2017,31.14583333,22.17083333,83.30083333,278.6666667,3.2775,5.666666667,1.391666667,,,,,,
Khulna,2017,31.56583333,22.31833333,80.82583333,190.5,3.775,6.135,0.8625,94555,237373,2838,4035,,
Kutubdia,2017,30.53166667,22.73083333,79.70833333,310.0833333,3.713333333,6.403333333,1.7575,,,,,,
M. Court,2017,30.95833333,22.58166667,82.24,325.1666667,3.4575,5.47,1.674166667,,,,,,
Madaripur,2017,31.30083333,21.5625,81.77416667,228.5,3.306666667,5.545833333,0.366666667,25844,41806,1500,2667,,
Mongla,2017,31.29666667,22.87166667,81.17583333,175,3.241666667,5.959166667,1.035833333,,,,,,
Mymensingh,2017,30.13833333,21.44083333,82.19083333,236.8333333,4.1325,4.5475,1.279166667,261184,646505,,,,
Patuakhali,2017,31.165,22.47083333,84.66333333,235.9166667,3.571666667,5.805833333,0.985833333,205468,395482,32180,66213,,
Rajshahi,2017,31.5925,21.14,81.10833333,122.25,3.73,5.518333333,1.160833333,71038,207047,38824,103737,,
Rangamati,2017,31.0575,20.7425,78.62416667,318.25,4.0525,5.989166667,0.628333333,9839,27804,6924,10401,,
Rangpur,2017,30.19166667,20.87833333,80.26666667,157.6666667,4.206666667,4.893333333,1.084166667,159130,448271,13695,35938,,
Sandwip,2017,30.5425,21.91083333,84.51583333,422.6666667,3.724166667,5.941666667,0.706666667,,,,,,
Satkhira,2017,31.5425,21.60416667,80.02416667,160.9166667,3.226666667,5.9,0.6875,86688,261492,6463,16156,,
Sitakunda,2017,31.1925,21.32833333,82.47833333,405.6666667,3.635833333,6.095833333,1.169166667,,,,,,
Srimongal,2017,30.83416667,19.9675,82.83416667,317.75,4.085833333,5.559166667,1.305,,,,,,
Syedpur,2017,30.65,20.47666667,79.31416667,177.25,3.308333333,5.1375,2.3775,,,,,,
Sylhet,2017,30.55166667,21.20333333,79.88666667,495.3333333,4.706666667,5.083333333,1.843333333,131289,289409,46791,115909,,
Tangail,2017,31.185,21.38666667,79.98166667,211.0833333,3.7375,5.431666667,0.9175,123724,262172,1085,1545,,
Teknaf,2017,30.96,22.86,79.57833333,348.1666667,3.340833333,6.108333333,1.645833333,,,,,,
Ambagan,2018,30.85166667,21.9675,82.09666667,252.6666667,3.443333333,5.965454545,2.099166667,,,,,,
Barisal,2018,31.12416667,21.21833333,82.51583333,118.1666667,3.4675,6.125833333,1.269166667,240835,128029,,,,
Bhola,2018,31.01916667,21.57,82.47416667,126.0833333,3.088333333,5.724166667,1.474166667,175200,434140,86800,174068,,
Bogra,2018,30.63416667,21.26333333,76.63583333,137.5,3.36,5.774166667,1.1475,494235,164380,,,,
Chandpur,2018,31.28166667,22.09583333,78.66,164.4166667,3.866666667,5.743333333,1.443333333,43045,81165,9955,25483,,
Chittagong,2018,30.745,22.155,78.165,229.3333333,3.590833333,6.503333333,3.39,475889,175475,,,,
Chuadanga,2018,31.55,20.44166667,79.3025,101.9166667,2.876666667,6.124545455,1.023333333,34190,96705,38400,111916,,
Comilla,2018,30.12833333,21.2325,79.34,142.6666667,3.618333333,6.014166667,1.2825,288796,135155,,,,
Cox's Bazar,2018,30.69333333,22.31416667,79.80416667,302.8333333,3.1175,6.764166667,2.100833333,77765,215066,3572,9537,,
Dhaka,2018,31.18166667,22.19083333,72.06416667,144.3333333,3.95,5.1775,1.545833333,16716,33169,747,2016,,
Dinajpur,2018,30.25,20.03166667,78.315,76.66666667,2.7525,5.971818182,0.848333333,256410,713563,7708,22157,,
Faridpur,2018,31.1575,20.9425,79.39,122.0833333,2.979166667,6.180833333,0.946666667,82090,198852,6580,10192,,
Feni,2018,30.9975,21.07416667,79.40666667,221.8333333,3.921666667,5.411666667,1.161666667,65215,174808,8461,19259,,
Hatiya,2018,30.51083333,21.62333333,85.4625,221.5,3.2325,5.622727273,0.866666667,,,,,,
Ishurdi,2018,31.15416667,20.45333333,78.6975,110.0833333,3.199166667,5.930909091,1.06,,,,,,
Jessore,2018,32.12083333,20.68583333,77.4825,95.16666667,2.705833333,4.495833333,2.3575,346090,126035,,,,
Khepupara,2018,31.13166667,21.76166667,82.39166667,246.75,3.516666667,6.070833333,1.6525,,,,,,
Khulna,2018,31.85454545,21.88666667,79.02583333,89.41666667,3.390909091,6.3975,0.8925,95295,196908,3280,4776,,
Kutubdia,2018,30.4325,22.1325,79.60833333,249.6666667,3.595833333,6.385833333,1.655,,,,,,
M. Court,2018,30.9375,21.99333333,81.33166667,199,3.348333333,5.406666667,1.5325,,,,,,
Madaripur,2018,31.13583333,20.94666667,81.77833333,155.0833333,2.778333333,5.44,0.114166667,26511,46016,1525,2171,,
Mongla,2018,31.23333333,22.32583333,80.55833333,147.5833333,2.899166667,5.850909091,0.889166667,,,,,,
Mymensingh,2018,29.88,20.88333333,81.5875,177.5833333,3.580833333,5.471666667,1.401666667,646505,259040,,,,
Patuakhali,2018,31.24666667,22.08583333,82.8725,158.5,3.4225,6.195,0.910833333,201213,383054,28729,66094,,
Rajshahi,2018,31.58583333,20.34833333,80.0725,79.66666667,3.171666667,6.32,1.155833333,71114,196177,47069,134527,,
Rangamati,2018,30.79166667,20.48166667,75.35583333,248.9166667,3.864166667,6.090909091,0.6425,9133,25136,6420,8660,,
Rangpur,2018,29.9875,20.42583333,78.82,120.1666667,3.636666667,5.359166667,1.055,163461,461649,16075,48194,,
Sandwip,2018,30.4375,21.47083333,83.32666667,327.5,3.421666667,5.8075,0.699166667,,,,,,
Satkhira,2018,31.52,21.39416667,78.55833333,107.6666667,3.071666667,6.239090909,0.546666667,84685,232351,6350,14522,,
Sitakunda,2018,31.165,20.77,82.005,293.9166667,3.09,5.985454545,0.901666667,,,,,,
Srimongal,2018,30.8275,19.6225,82.37916667,182.1666667,3.805833333,5.653636364,1.3275,,,,,,
Syedpur,2018,30.3525,20.01,78.38083333,124.4166667,2.901666667,5.656363636,2.434166667,,,,,,
Sylhet,2018,30.565,20.90916667,79.34416667,298.4166667,4.470833333,4.974545455,1.669166667,141920,336260,60825,157383,,
Tangail,2018,30.77166667,20.83833333,78.46916667,136.5833333,3.353333333,5.860833333,1.020833333,116482,250133,837,1364,,
Teknaf,2018,30.68333333,21.845,79.13583333,327.3333333,3.45,6.283636364,1.521666667,,,,,,
Ambagan,1974,,,,0,,,,,,,,,
Barisal,1974,29.7825,21.10083333,83.22416667,195.5,3.790833333,7.499166667,1.215833333,,,,,,
Bhola,1974,29.91833333,20.32083333,84.86166667,232.8333333,3.760833333,,0.906666667,,,,,,
Bogra,1974,29.8875,20.41583333,78.13,154.5,3.043333333,7.8225,1.051666667,575340,325880,248990,80310,62110,166375
Chandpur,1974,29.20833333,21.4825,78.91083333,153.5,2.441666667,,1.503333333,,,,,,
Chittagong,1974,29.50333333,21.3975,80.90166667,310.0833333,3.91,7.410833333,3.228333333,579960,372250,289650,162355,10,25
Chuadanga,1974,,,,0,,,,,,,,,
Comilla,1974,29.5575,21.02833333,75.37416667,225,3.416666667,,2.096666667,924305,515140,499815,246235,110940,389070
Cox's Bazar,1974,29.13666667,21.77666667,81.20666667,334.9166667,3.596666667,7.3625,2.344166667,,,,,,
Dhaka,1974,30.47,21.30833333,75.55916667,157.9166667,3.7875,7.786666667,1.189166667,726700,304915,385775,138340,175200,503630
Dinajpur,1974,30.2725,19.7725,74.24,144,2.9175,,0.728333333,876485,484850,422110,162525,101465,250285
Faridpur,1974,30.06916667,19.14666667,79.85,184.25,3.550833333,,1.256666667,728655,236675,489225,138260,273125,714630
Feni,1974,29.645,20.97833333,76.63833333,317.0833333,3.764166667,,1.435833333,,,,,,
Hatiya,1974,28.97333333,22.21166667,78.46083333,251.4166667,3.503333333,,2.663333333,,,,,,
Ishurdi,1974,30.81166667,19.8,73.59416667,132.25,3.638333333,,2.600833333,,,,,,
Jessore,1974,30.7525,20.38833333,75.94,136.6666667,3.4025,6.798333333,1.8075,590930,241110,607925,212720,203765,636805
Khepupara,1974,,,79.87083333,0,4.055833333,,2.993333333,,,,,,
Khulna,1974,30.57916667,21.88333333,74.62,233.25,3.973333333,,1.819166667,913040,377210,102755,39345,46320,157100
Kutubdia,1974,,,,0,,,,,,,,,
M. Court,1974,29.2375,21.58,81.3,244.5833333,3.121666667,,1.158333333,,,,,,
Madaripur,1974,,,,0,,,,,,,,,
Mongla,1974,,,,0,,,,,,,,,
Mymensingh,1974,30.43166667,20.33916667,77.845,144.75,3.614166667,,0.625,1075255,620570,759010,276755,277750,712350
Patuakhali,1974,30.365,21.95083333,,0,3.7475,,1.46,588305,136430,103710,39095,1240,2220
Rajshahi,1974,31.00583333,20.91666667,72.0975,144.6666667,2.808333333,,0.604166667,973630,404810,451420,150530,89430,247610
Rangamati,1974,29.93916667,21.40416667,78.5475,191.0833333,4.1625,,1.494166667,,,,,,
Rangpur,1974,29.79083333,19.75166667,80.17166667,167.5833333,3.21,,1.1025,1298830,775020,882970,294095,390030,1109665
Sandwip,1974,29.30416667,22.12333333,84.34583333,326.5833333,3.538333333,,1.6425,,,,,,
Satkhira,1974,31.28833333,21.28166667,72.955,148,3.4025,,0.966666667,,,,,,
Sitakunda,1974,,,,0,,,,,,,,,
Srimongal,1974,30.18333333,18.3925,81.37166667,212.6666667,3.0425,,0.5475,,,,,,
Syedpur,1974,,,,0,,,,,,,,,
Sylhet,1974,28.91833333,19.9325,79.11833333,429,4.281666667,7.204166667,0.749166667,1117485,574055,342630,144580,15680,27970
Tangail,1974,,,,0,,,,370810,166130,205305,64865,136330,332640
Teknaf,1974,,,,0,,,,,,,,,
Ambagan,1975,,,,0,,,,,,,,,
Barisal,1975,29.985,20.46916667,80.2525,154,3.6025,7.608333333,0.958333333,,,,,,
Bhola,1975,30.23583333,20.88916667,83.04833333,182.1666667,3.359166667,,0.816666667,,,,,,
Bogra,1975,30.84583333,20.47833333,74.34833333,119.3333333,2.926666667,8.1025,1.155,568865,330010,316915,111860,16675,35560
Chandpur,1975,30.25166667,21.24916667,79.01583333,91.5,2.204166667,,1.456666667,,,,,,
Chittagong,1975,29.84166667,21.395,79.7625,216.5,3.626666667,6.97,3.353333333,560550,343390,219465,159125,300,795
Chuadanga,1975,,,,0,,,,,,,,,
Comilla,1975,29.76916667,21.12666667,72.7125,151.0833333,3.511666667,,2.664166667,730175,240635,255630,93930,80840,232820
Cox's Bazar,1975,29.1875,21.65833333,79.61333333,314.6666667,3.7025,7.4675,2.124166667,,,,,,
Dhaka,1975,30.02416667,21.07083333,76.47166667,178.75,3.778333333,8.006666667,1.095,693315,252415,428705,154415,125570,343070
Dinajpur,1975,30.2725,19.7725,74.24,144,2.9175,,0.728333333,850805,441220,455420,167430,75015,153245
Faridpur,1975,29.995,20.37583333,79.05166667,164.5,3.6325,,1.520833333,667230,184465,572305,176270,156205,350630
Feni,1975,30.16166667,21.24083333,76.24166667,191.1666667,3.704166667,,1.0775,,,,,,
Hatiya,1975,29.22166667,22.33083333,76.77916667,289.25,3.641666667,,2.043333333,,,,,,
Ishurdi,1975,31.2225,19.995,71.39833333,149.5833333,3.658333333,,2.505,,,,,,
Jessore,1975,30.84583333,20.49416667,74.4875,103.5833333,3.555,7.095833333,2.4925,606000,272120,689660,263875,107565,343200
Khepupara,1975,29.42083333,22.00583333,80.38583333,197.3333333,4.119166667,,3.055833333,,,,,,
Khulna,1975,31.14083333,21.76583333,78.97333333,131.8333333,3.343333333,,1.211666667,887195,403025,108965,53135,28190,66020
Kutubdia,1975,,,,0,,,,,,,,,
M. Court,1975,29.30833333,21.44333333,80.70583333,274.9166667,2.945833333,,0.966666667,,,,,,
Madaripur,1975,,,,0,,,,,,,,,
Mongla,1975,,,,0,,,,,,,,,
Mymensingh,1975,30.3375,20.62833333,77.845,38.83333333,3.445,,0.2175,977645,543010,767605,319040,213290,523100
Patuakhali,1975,29.88166667,21.01916667,77.64416667,168.25,3.708333333,,1.504166667,587250,232465,132320,29265,1130,1810
Rajshahi,1975,30.7375,21.01166667,70.99,95.33333333,2.8,,0.743333333,1074320,449695,425855,154075,44200,107185
Rangamati,1975,29.81,22.39416667,78.53833333,204.6666667,4.040833333,,1.6025,,,,,,
Rangpur,1975,29.79083333,19.75166667,88.075,146.9166667,3.1075,,0.605,1276235,692540,989435,295575,257070,568795
Sandwip,1975,29.49333333,22.24916667,83.26416667,279.0833333,3.3175,,1.568333333,,,,,,
Satkhira,1975,31.38583333,21.3425,71.95416667,136.9166667,3.61,,1.026666667,,,,,,
Sitakunda,1975,,,,0,,,,,,,,,
Srimongal,1975,30.38416667,18.88083333,81.37166667,125.75,2.836666667,,0.525,,,,,,
Syedpur,1975,,,,0,,,,,,,,,
Sylhet,1975,29.1475,20.10083333,78.50083333,353,4.186666667,7.436666667,1.095,941960,443240,396310,200985,15140,46175
Tangail,1975,,,,0,,,,409695,173205,302880,100895,103845,287495
Teknaf,1975,,,,0,,,,,,,,,
Ambagan,1976,,,,0,,,,,,,,,
Barisal,1976,30.33166667,20.8275,82.265,153.75,3.521666667,6.906666667,0.9275,,,,,,
Bhola,1976,30.29666667,20.52333333,83.59416667,202.75,3.125,,0.559166667,,,,,,
Bogra,1976,30.6075,20.51583333,74.05916667,156.8333333,2.733333333,8.478333333,1.1025,560625,292430,306850,97165,33490,91375
Chandpur,1976,31.10416667,22.14333333,79.04333333,78.16666667,1.748333333,,1.9325,,,,,,
Chittagong,1976,30.22416667,21.0975,79.38083333,236.5833333,3.275,6.95,3.395,567500,383375,207375,137855,305,770
Chuadanga,1976,,,,0,,,,,,,,,
Comilla,1976,29.63333333,20.92666667,73.54083333,163.75,3.593333333,,2.645833333,876395,481915,477490,193045,71745,263975
Cox's Bazar,1976,29.67166667,21.54416667,79.80083333,285.0833333,3.5775,8.0075,2.013333333,,,,,,
Dhaka,1976,30.32583333,21.255,75.98583333,186.5,3.6525,8.1575,1.1775,703365,357875,414945,152100,95395,350630
Dinajpur,1976,30.27666667,19.77666667,74.2325,144,2.9175,,0.7275,802370,420695,475230,178225,67385,170015
Faridpur,1976,30.41,21.22666667,78.205,143.6666667,3.349166667,,1.096666667,716635,244135,585000,171920,114275,383355
Feni,1976,30.6175,21.60833333,80.69416667,265.6666667,3.665,,0.621666667,,,,,,
Hatiya,1976,29.535,22.22416667,79.7075,306.0833333,3.4725,,1.654166667,,,,,,
Ishurdi,1976,30.98083333,19.47166667,70.14166667,217.4166667,3.026666667,,2.279166667,,,,,,
Jessore,1976,31.32166667,20.38833333,74.44916667,98.25,3.093333333,6.844166667,2.1925,604170,291460,710400,275895,68890,233575
Khepupara,1976,30.0025,22.2775,79.1225,186.0833333,3.9075,,3.168333333,,,,,,
Khulna,1976,31.1875,22.14916667,72.88083333,160.6666667,3.279166667,,1.429166667,972010,481750,105785,45630,15035,42970
Kutubdia,1976,,,,0,,,,,,,,,
M. Court,1976,29.77583333,21.46583333,80.40166667,0,3.394166667,,1.056666667,,,,,,
Madaripur,1976,,,,0,,,,,,,,,
Mongla,1976,,,,0,,,,,,,,,
Mymensingh,1976,29.985,19.95,77.85333333,211.1666667,3.421666667,,0.131666667,1068510,622035,782910,330305,180785,553960
Patuakhali,1976,30.3675,21.9825,81.15083333,189.0833333,3.546666667,,1.4025,607385,299115,113145,36530,1105,1935
Rajshahi,1976,31.10416667,21.07,70.93416667,118.9166667,2.588333333,,0.4925,1069450,454840,454860,163535,41715,26820
Rangamati,1976,29.8225,21.97333333,79.16083333,252.5,3.764166667,,1.795,,,,,,
Rangpur,1976,29.79083333,19.7525,89.28833333,157.9166667,3.003333333,,0.674166667,1317170,702755,1045000,327575,283565,796305
Sandwip,1976,29.43333333,21.8825,83.26916667,327.0833333,3.115,,1.398333333,,,,,,
Satkhira,1976,31.75,21.55833333,73.82416667,115.5833333,3.025833333,,0.875,,,,,,
Sitakunda,1976,,,,0,,,,,,,,,
Srimongal,1976,30.21583333,18.85666667,81.36,246,2.125,,0.2325,,,,,,
Syedpur,1976,,,,0,,,,,,,,,
Sylhet,1976,29.05333333,20.10416667,79.0175,377.3333333,3.9275,7.241666667,0.6925,1110660,544495,469030,251605,13335,27285
Tangail,1976,,,,0,,,,405820,161220,309360,93580,75415,253110
Teknaf,1976,,,,0,,,,,,,,,
Ambagan,1977,,,,0,,,,,,,,,
Barisal,1977,29.75416667,21.19333333,82.17083333,155.1666667,3.745,6.658333333,1.034166667,,,,,,
Bhola,1977,29.78583333,21.17166667,84.35416667,239.5833333,3.8725,,0.4725,,,,,,
Bogra,1977,30.5575,20.84916667,76.18583333,123.25,3.165,7.59,1.133333333,580140,310745,292250,105640,45690,115265
Chandpur,1977,30.32833333,21.5675,79.04666667,153.5833333,3.046666667,5.881666667,1.161666667,,,,,,
Chittagong,1977,29.6075,21.01333333,81.40333333,207.0833333,3.938333333,7.230833333,1.72,561400,383330,124050,64520,305,770
Chuadanga,1977,,,,0,,,,,,,,,
Comilla,1977,29.2925,20.75666667,77.59166667,177.0833333,3.458333333,,2.9775,913665,437165,441140,182840,85175,246155
Cox's Bazar,1977,29.32416667,21.51333333,79.8625,328.8333333,3.910833333,7.3425,2.006666667,,,,,,
Dhaka,1977,29.795,21.17,78.29583333,155.0833333,4.053333333,7.254166667,1.2575,730900,316265,406025,154110,140460,523270
Dinajpur,1977,30.2725,19.7725,74.24,144,2.9175,,0.728333333,808620,433845,498780,198530,62430,148485
Faridpur,1977,29.80666667,21.28333333,78.32583333,153.25,3.364166667,,0.7875,753500,224300,599775,143650,134990,510850
Feni,1977,30.26083333,21.39,81.21416667,264.3333333,3.724166667,,0.575833333,,,,,,
Hatiya,1977,29.13166667,22.25416667,81.96416667,282.8333333,3.566666667,,1.5525,,,,,,
Ishurdi,1977,31.00416667,20.00666667,73.58,228.5,3.5625,,1.486666667,,,,,,
